HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Deck,Cabin_Number,Cabin_Side,Total Expenditure
1,0,0,36.0,1,0.0,9.491677356868124,4.61512051684126,7.577633832602728,0.6931471805599453,1,2,29,0,9.635804166591036
2,0,1,34.0,0,5.093750200806762,0.0,6.53813982376767,3.367295829986474,0.0,0,3,177,1,6.78105762593618
2,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1293,0,0.0
3,0,2,31.0,0,0.0,6.90875477931522,0.0,2.995732273553991,7.482681828154651,0,1,288,1,7.935945103353701
0,0,2,19.0,0,0.0,6.698268054115413,3.091042453358316,6.670766320845874,0.0,0,4,590,1,7.3901814282264295
0,0,0,15.0,0,3.6109179126442243,6.7357800142423265,0.0,0.0,0.0,1,5,803,1,6.777646593635117
2,0,2,28.0,0,0.0,4.382026634673881,7.602900462204755,0.0,0.0,1,4,289,0,7.641564441260972
0,0,2,42.0,0,0.0,1.3862943611198906,0.0,6.80128303447162,0.6931471805599453,0,5,694,0,6.805722553416985
0,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,1,6,221,1,0.0
1,1,0,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1,203,1,0.0
0,0,2,20.0,0,0.0,0.0,6.326149473155099,0.0,5.442417710521793,0,4,22,0,6.670766320845874
0,0,2,29.0,0,3.367295829986474,0.0,6.331501849893691,5.318119993844216,0.0,0,4,98,1,6.675823221634848
0,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1063,0,0.0
0,1,1,52.0,0,0.0,0.0,0.0,0.0,0.0,1,6,946,1,0.0
0,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1272,0,0.0
3,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,1,3,41,0,0.0
0,0,0,28.0,0,3.5553480614894135,0.0,0.0,0.0,6.490723534502507,0,5,1797,0,6.541029999189903
1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1,0,8,1,0.0
2,0,2,13.0,0,5.062595033026967,0.0,7.090076835776092,0.0,2.70805020110221,0,4,390,1,7.223295679562314
3,0,2,21.0,0,6.953684210870537,0.6931471805599453,0.0,0.6931471805599453,0.0,0,4,482,1,6.955592608396297
0,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1316,1,0.0
1,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,247,0,0.0
1,0,0,44.0,1,8.010027528481734,3.295836866004329,0.0,4.143134726391533,6.807934943699926,0,2,285,1,8.294799358992574
0,0,2,14.0,0,1.3862943611198906,0.0,6.782192056006791,3.258096538021482,0.0,1,6,56,1,6.813444599510896
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,1,6,256,0,0.0
0,0,1,35.0,0,6.455198563340122,1.3862943611198906,0.0,0.0,3.258096538021482,0,5,1549,1,6.498282149476434
2,0,0,28.0,0,7.818027938530729,4.919980925828125,3.7612001156935624,0.0,0.0,0,5,1452,1,7.887208585813932
1,0,0,37.0,0,2.9444389791664403,8.46695197497949,0.6931471805599453,7.134890851565884,1.0986122886681096,1,2,283,0,8.704502289721232
1,0,0,18.0,0,0.0,8.158516244806831,0.0,6.2285110035911835,2.1972245773362196,1,2,258,0,8.295798110636145
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1101,1,0.0
0,0,2,62.0,0,6.569481420414296,1.0986122886681096,5.777652323222656,0.0,6.249975242259483,0,5,154,0,7.348587530927593
2,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1,3,247,1,0.0
1,0,0,44.0,0,3.6109179126442243,6.3784261836515865,0.0,7.424165281042028,8.188133414510478,0,1,161,1,8.682199026000504
1,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,292,0,0.0
2,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1,3,176,1,0.0
1,0,2,39.0,0,0.0,5.58724865840025,0.0,7.134890851565884,5.288267030694535,0,0,37,0,7.4489161025442
2,0,2,18.0,0,1.791759469228055,3.258096538021482,6.424869023905388,0.0,6.949856455000773,0,5,121,0,7.4318919168078
2,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,1,3,107,1,0.0
0,0,2,25.0,0,2.3978952727983707,0.0,6.812345094177479,1.791759469228055,0.0,1,5,1064,0,6.828712071641684
1,0,2,18.0,0,3.044522437723423,6.970730078143525,0.0,0.0,9.362546304865514,0,1,92,1,9.451559570017622
1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4,322,1,0.0
0,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,0,6,542,1,0.0
0,0,2,32.0,0,8.41604600941128,6.818924065275521,0.0,4.543294782270004,0.0,0,6,954,1,8.617219505483362
1,0,2,46.0,0,0.0,4.882801922586371,0.0,9.090880931938855,6.152732694704104,0,0,27,0,9.156306483483696
0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1313,0,0.0
0,0,2,30.0,0,0.0,0.6931471805599453,0.0,6.769641976852503,0.0,0,5,1067,1,6.77078942390898
2,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,0,4,339,1,0.0
0,0,2,22.0,0,5.996452088619021,0.0,5.2832037287379885,0.0,4.844187086458591,0,5,1398,1,6.584791392385716
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1,6,982,1,0.0
0,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,1,6,173,1,0.0
1,0,2,32.0,0,9.00601857490256,7.627057417018934,7.560080465021827,8.902863672196222,6.626717749249025,0,4,315,0,9.914872497402692
2,0,2,23.0,0,3.2188758248682006,0.6931471805599453,7.142827401161621,0.0,0.0,1,5,642,1,7.162397497355718
0,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,1,6,732,1,0.0
1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,14,1,0.0
2,0,2,33.0,0,8.120291313968561,0.0,2.639057329615259,2.772588722239781,0.0,0,3,128,0,8.128585200374497
2,0,2,21.0,0,7.318539548567902,0.0,1.3862943611198906,1.0986122886681096,7.087573705557973,0,3,100,0,7.904334842085095
0,0,2,25.0,0,6.639875833826536,2.833213344056216,0.0,2.1972245773362196,0.0,0,4,202,0,6.670766320845874
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5,82,1,0.0
0,0,2,34.0,0,5.4116460518550396,0.0,2.639057329615259,6.244166900663736,3.7376696182833684,0,4,376,0,6.674561391814426
2,0,2,13.0,0,6.882437470997847,0.0,7.5411524551363085,0.0,6.226536669287466,0,3,124,1,8.12058871174027
0,0,2,38.0,0,0.0,6.933423025730715,3.1780538303479458,0.0,0.0,1,5,723,0,6.955592608396297
1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,94,0,0.0
1,0,2,37.0,0,7.363913501405819,9.341105441855735,0.0,6.922643891475888,6.329720905522696,1,1,283,1,9.58520880610688
0,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,0,6,270,0,0.0
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,240,0,0.0
2,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1,5,938,1,0.0
3,0,2,18.0,0,4.634728988229636,1.3862943611198906,5.231108616854587,7.7354333524996886,0.0,0,3,195,0,7.8551570058813445
0,2,2,40.0,0,0.0,0.0,6.79794041297493,0.0,0.0,1,6,518,1,6.79794041297493
1,1,0,53.0,0,0.0,0.0,0.0,0.0,0.0,1,2,58,0,0.0
2,0,2,46.0,0,5.5134287461649825,0.0,6.037870919922137,6.175867270105761,3.6109179126442243,0,3,142,0,7.074963197966044
0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1319,1,0.0
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,217,0,0.0
2,0,1,29.0,0,1.6094379124341003,0.0,6.045005314036012,6.077642243349034,2.995732273553991,0,3,38,0,6.779921907472252
0,1,2,60.0,0,0.0,0.0,0.0,0.0,0.0,0,6,186,1,0.0
3,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1,6,788,0,0.0
0,0,0,29.0,0,3.4339872044851463,0.0,0.0,0.0,6.660575149839686,0,6,1284,1,6.698268054115413
2,0,2,10.0,0,0.0,0.0,0.0,0.0,0.0,1,5,90,1,0.0
3,0,2,25.0,0,7.138073034044347,0.0,3.1354942159291497,2.995732273553991,0.0,0,4,582,0,7.170119543449628
2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,0,5,482,0,0.0
2,0,2,29.0,0,5.552959584921617,0.0,6.663132695990803,2.1972245773362196,1.3862943611198906,0,3,274,0,6.957497370876951
0,0,1,29.0,0,6.448889394146858,0.0,0.0,3.713572066704308,0.0,0,5,545,1,6.51025834052315
2,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,1,3,193,1,0.0
1,1,0,68.0,0,0.0,0.0,0.0,0.0,0.0,1,1,18,0,0.0
0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1191,1,0.0
0,0,2,65.0,0,5.560681631015528,0.0,0.0,0.0,7.558516743045645,0,5,280,0,7.685243607975833
0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,4,82,0,0.0
0,0,0,16.0,0,0.0,0.0,6.436150368369428,3.713572066704308,5.3471075307174685,1,5,731,1,6.771935555839602
0,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,6,990,0,0.0
1,1,2,57.0,0,0.0,0.0,0.0,0.0,0.0,1,2,176,1,0.0
0,0,2,21.0,0,2.4849066497880004,0.0,0.0,6.733401891837359,0.0,0,6,1369,1,6.7464121285733745
0,0,2,45.0,0,2.3978952727983707,0.0,0.0,0.0,0.0,1,4,118,0,2.3978952727983707
2,1,2,1.0,0,0.0,0.0,0.0,0.0,0.0,1,5,972,0,0.0
2,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,1,5,592,1,0.0
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,6,323,1,0.0
2,0,2,26.0,0,5.10594547390058,0.0,6.74993119378857,0.0,3.6888794541139363,1,3,168,0,6.963189985870238
0,0,2,30.0,0,1.6094379124341003,0.0,6.093569770045136,7.80057265467065,0.0,0,5,1674,0,7.968319500012717
0,2,0,28.0,0,6.419994928147142,3.1354942159291497,0.0,0.0,0.0,0,5,477,0,6.455198563340122
0,0,2,27.0,0,0.0,5.537334267018537,0.0,4.382026634673881,6.045005314036012,0,6,631,0,6.625392368007956
0,0,2,25.0,0,6.8885724595653635,0.0,1.3862943611198906,0.0,0.0,0,4,394,0,6.891625897052253
1,0,0,43.0,0,7.2196420401307355,8.041412909393047,0.0,3.9318256327243257,7.746732907753622,0,2,49,0,8.82981174915805
0,0,2,36.0,0,0.0,0.0,3.5263605246161616,6.519147287940395,0.0,0,6,868,1,6.566672429803241
0,0,2,20.0,0,6.675823221634848,0.0,0.0,0.0,0.0,0,4,53,0,6.675823221634848
0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1442,1,0.0
0,0,2,24.0,0,3.828641396489095,4.9344739331306915,0.6931471805599453,0.0,6.274762021241939,0,5,520,1,6.5722825426940075
0,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,0,6,532,1,0.0
1,1,2,39.0,0,0.0,0.0,0.0,0.0,0.0,1,3,230,1,0.0
2,0,2,27.0,0,0.6931471805599453,0.6931471805599453,7.69484807238461,5.921578419643816,0.0,0,5,1132,0,7.852050207265889
0,0,2,22.0,0,0.6931471805599453,0.0,2.3978952727983707,6.439350371100098,0.0,0,5,1178,1,6.456769655572163
0,0,2,27.0,0,5.455321115357702,0.0,0.0,0.0,6.192362489474872,0,6,170,1,6.582025138892826
1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,120,1,0.0
2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1268,1,0.0
2,0,2,32.0,0,6.395261598115449,0.0,4.9344739331306915,0.0,6.437751649736401,0,4,155,0,7.215975002651466
0,0,2,7.0,0,0.0,0.0,0.0,0.0,0.0,0,6,292,1,0.0
0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,1,6,408,1,0.0
2,0,2,21.0,0,7.988882253309227,0.0,5.662960480135946,3.332204510175204,0.0,0,3,8,0,8.09009578318096
1,0,0,32.0,0,0.0,8.337348564497175,0.0,5.214935757608986,1.9459101490553132,1,0,72,1,8.38160253710989
0,0,2,21.0,0,0.0,0.0,6.804614520062624,1.3862943611198906,0.0,0,5,1428,0,6.807934943699926
2,0,2,43.0,0,7.278628942320682,0.0,5.017279836814924,0.0,0.0,0,5,755,1,7.377133712833954
0,0,2,26.0,0,4.736198448394496,3.6635616461296463,0.0,0.0,6.447305862541213,0,5,1411,0,6.661854740545311
0,0,2,20.0,0,0.0,4.584967478670572,6.587550014824796,3.295836866004329,4.653960350157523,1,6,1097,0,6.859614903654202
0,0,2,24.0,0,7.055312843339752,5.267858159063328,6.683360945766275,1.0986122886681096,0.0,0,5,319,0,7.674152921281675
0,0,2,24.0,0,1.6094379124341003,2.0794415416798357,0.0,6.570882962339584,4.382026634673881,0,5,43,1,6.6895992691789665
1,0,2,20.0,0,7.5411524551363085,0.0,0.0,9.08375621986673,0.0,0,2,185,0,9.277438115508676
1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,91,0,0.0
0,0,2,46.0,0,4.912654885736052,0.0,0.0,0.0,6.834108738813838,0,5,1661,1,6.96979066990159
0,0,0,14.0,0,0.0,6.786716950605081,2.1972245773362196,0.0,0.0,1,6,141,0,6.795705775173515
0,0,2,24.0,0,0.6931471805599453,5.272999558563747,0.0,0.0,6.450470422144176,1,4,463,0,6.71901315438526
1,0,2,39.0,0,0.6931471805599453,7.997326822998097,0.0,8.063377822367027,0.6931471805599453,0,1,82,1,8.724207360800564
0,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1208,1,0.0
0,0,2,18.0,0,0.0,3.4339872044851463,0.0,6.6293632534374485,1.791759469228055,0,4,200,0,6.674561391814426
0,0,0,33.0,0,0.0,3.6109179126442243,0.0,5.638354669333745,6.035481432524756,1,5,68,1,6.598509028614515
0,0,2,20.0,0,5.365976015021851,0.0,0.0,0.0,6.371611847231857,0,5,261,0,6.682108597449809
2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1062,1,0.0
0,0,3,31.0,0,3.258096538021482,6.569481420414296,0.0,2.833213344056216,0.0,1,6,833,1,6.625392368007956
0,0,2,32.0,0,6.398594934535208,6.508769136971682,0.0,5.236441962829949,0.0,0,5,238,0,7.284820912568604
1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,310,1,0.0
1,0,2,49.0,0,1.6094379124341003,3.8066624897703196,7.2456550675945355,6.950814768442584,0.0,0,0,91,0,7.821242083523558
0,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,1,6,788,1,0.0
2,0,2,16.0,0,6.82001636467413,0.0,5.402677381872279,5.459585514144159,0.0,0,4,13,1,7.223295679562314
0,0,2,43.0,0,5.41610040220442,0.0,6.436150368369428,0.0,4.143134726391533,0,6,1460,0,6.813444599510896
0,2,2,27.0,0,6.498282149476434,7.013915474810528,0.0,0.0,1.0986122886681096,0,6,123,0,7.482681828154651
0,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,0,6,112,0,0.0
0,0,2,32.0,0,0.0,0.0,0.0,5.902633333401366,7.104144092987527,0,4,514,0,7.366445148327599
0,0,2,40.0,0,6.7912214627261855,5.225746673713202,0.0,0.0,3.367295829986474,1,5,238,1,7.005789019253503
0,0,2,23.0,0,6.3578422665081,5.337538079701318,0.0,0.0,2.302585092994046,0,4,323,0,6.675823221634848
1,0,0,42.0,0,7.468513271496337,6.248042874508429,0.0,2.5649493574615367,6.511745329644728,0,0,68,0,7.990238185720363
0,0,2,21.0,0,5.902633333401366,3.970291913552122,0.0,0.0,5.666426688112432,1,5,82,1,6.559615237493242
3,0,2,44.0,0,0.0,0.0,0.0,6.593044534142437,5.986452005284438,1,5,1316,0,7.027314514039777
0,0,2,39.0,0,6.489204931325317,5.420534999272286,0.0,0.0,0.0,1,6,989,1,6.78332520060396
0,0,2,40.0,0,0.0,5.170483995038151,0.0,2.4849066497880004,6.2878585601617845,0,5,1305,0,6.584791392385716
0,0,2,15.0,0,0.0,6.561030665896573,0.0,0.0,0.0,1,6,938,1,6.561030665896573
0,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,0,6,37,0,0.0
0,0,0,23.0,0,3.7612001156935624,0.0,0.0,6.641182169740591,1.0986122886681096,0,6,746,1,6.697034247666484
0,0,0,35.0,0,0.0,7.192182058713246,1.791759469228055,0.0,2.0794415416798357,1,5,235,0,7.201170883281678
0,0,2,65.0,0,0.0,0.0,6.257667587882639,4.663439094112067,0.0,0,6,86,0,6.440946540632921
1,0,2,25.0,0,0.0,8.385944904806284,8.363109176033522,6.70073110954781,5.8888779583328805,1,2,158,1,9.194414221425923
1,0,2,56.0,0,0.0,2.3978952727983707,0.0,9.139917907679637,7.111512116496157,0,0,44,0,9.264354960282422
1,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,0.0
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,4,147,0,0.0
0,0,1,18.0,0,0.0,0.0,0.0,5.017279836814924,0.0,1,5,1101,0,5.017279836814924
1,0,2,26.0,0,0.0,7.367708572374371,0.0,5.4510384535657,8.99230873254815,0,1,187,0,9.1958356857733
2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,5,965,0,0.0
3,1,1,57.0,0,0.0,0.0,0.0,0.0,0.0,0,6,373,0,0.0
0,0,2,37.0,0,0.0,0.0,2.4849066497880004,6.9363427358340495,2.0794415416798357,0,5,1808,0,6.953684210870537
2,0,2,23.0,1,1.3862943611198906,0.0,0.0,7.425357887027151,0.0,0,5,1670,0,7.427144133408616
1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,1,2,25,1,0.0
0,0,2,18.0,0,0.0,0.0,6.4967749901858625,3.4339872044851463,0.0,1,5,1567,1,6.541029999189903
2,0,3,18.0,0,6.786716950605081,0.0,3.4965075614664802,0.0,0.0,0,3,39,0,6.822197390620491
2,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,1,5,115,1,0.0
0,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1086,1,0.0
0,0,0,17.0,0,0.0,5.572154032177765,0.0,0.0,6.220590170099739,1,5,888,1,6.639875833826536
2,0,2,43.0,0,6.720220155135295,3.258096538021482,6.302618975744905,4.68213122712422,0.0,0,5,82,1,7.317212408359839
0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1294,0,0.0
1,0,2,37.0,0,0.6931471805599453,6.169610732491456,0.0,0.0,8.866158492284917,0,2,173,1,8.931419805192975
0,1,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,6,764,0,0.0
2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,5,968,0,0.0
0,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1,6,515,1,0.0
0,0,2,34.0,0,0.0,0.0,6.78105762593618,3.1354942159291497,0.0,1,5,1703,0,6.805722553416985
0,2,0,19.0,0,5.19295685089021,2.833213344056216,5.5093883366279774,5.638354669333745,0.0,0,5,1802,0,6.582025138892826
0,2,1,27.0,0,3.4965075614664802,2.1972245773362196,1.791759469228055,6.3784261836515865,2.9444389791664403,0,5,1844,0,6.480044561926653
2,0,2,27.0,0,6.091309882077698,0.0,5.986452005284438,6.156978985585555,0.0,0,5,1140,1,7.177782416195197
1,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,1,1,213,1,0.0
1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,20,1,0.0
0,1,2,1.0,0,0.0,0.0,0.0,0.0,0.0,1,6,220,0,0.0
0,0,2,42.0,0,0.0,3.4011973816621555,5.762051382780177,6.075346031088684,3.828641396489095,1,6,915,0,6.716594773520978
0,0,0,31.0,0,2.772588722239781,6.522092798170152,4.499809670330265,1.9459101490553132,0.0,1,4,604,1,6.672032945461067
0,0,2,22.0,0,5.5053315359323625,0.0,0.0,6.495265555937008,0.6931471805599453,0,6,1124,0,6.811244378601294
0,0,2,51.0,0,5.030437921392435,4.02535169073515,3.258096538021482,4.31748811353631,5.66988092298052,0,5,1225,0,6.39024066706535
0,0,2,37.0,0,0.0,0.0,4.7535901911063645,6.51025834052315,0.0,0,6,698,0,6.668228248417403
2,0,2,18.0,0,6.19644412779452,5.87493073085203,5.700443573390686,5.5053315359323625,0.0,0,5,226,0,7.236339342754344
0,0,2,19.0,0,4.174387269895637,0.0,6.118097198041348,5.1647859739235145,1.9459101490553132,0,5,619,1,6.548219102762372
0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,0,6,409,0,0.0
0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,579,0,0.0
1,1,2,51.0,0,0.0,0.0,0.0,0.0,0.0,1,1,92,0,0.0
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1,6,432,1,0.0
1,0,2,25.0,0,0.0,1.3862943611198906,0.0,6.638567789166521,8.17244681834278,0,1,171,0,8.36822903827628
1,0,0,23.0,0,0.0,6.376726947898627,0.0,7.311886164077165,6.922643891475888,0,3,100,1,8.038834757787749
0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1458,0,0.0
2,0,2,61.0,0,7.016609683894219,0.0,4.23410650459726,0.0,0.0,0,3,48,0,7.075808863978387
0,0,0,17.0,0,0.0,2.4849066497880004,6.202535517187923,0.0,5.921578419643816,0,5,468,1,6.776506992372183
0,0,2,15.0,0,2.5649493574615367,3.258096538021482,5.288267030694535,6.448889394146858,0.0,0,5,381,1,6.763884908562435
0,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,1,6,602,0,0.0
0,0,2,19.0,0,2.833213344056216,7.461640392208575,2.302585092994046,1.791759469228055,2.1972245773362196,1,6,1436,1,7.48324441607385
0,0,2,27.0,0,0.0,0.0,6.18826412308259,5.783825182329737,0.0,0,6,1342,0,6.698268054115413
1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,1,1,24,0,0.0
0,0,2,30.0,0,3.4965075614664802,5.198497031265826,6.210600077024653,0.0,4.605170185988092,1,6,1410,1,6.695798917058491
0,0,3,23.0,0,0.0,4.543294782270004,0.6931471805599453,0.0,6.297109319933935,0,5,738,1,6.456769655572163
0,0,2,79.0,0,6.415096959171596,0.0,0.0,5.303304908059076,1.791759469228055,0,6,806,0,6.704414354964107
0,0,1,39.0,0,0.0,0.0,0.6931471805599453,0.0,7.754052639035757,0,6,709,1,7.754481547470383
0,0,2,30.0,0,6.148468295917647,0.0,0.0,0.0,5.662960480135946,0,6,1341,1,6.626717749249025
2,0,2,32.0,0,5.666426688112432,0.0,6.385194398997726,6.508769136971682,3.713572066704308,0,4,459,0,7.372118028337787
0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,0,6,567,0,0.0
0,0,0,24.0,0,6.55250788703459,0.0,0.0,0.0,0.0,0,5,1395,0,6.55250788703459
1,0,0,27.0,0,0.0,3.8066624897703196,8.468423027046809,1.791759469228055,3.7376696182833684,1,0,75,0,8.48714627006394
1,0,2,34.0,0,0.0,3.8918202981106265,7.63433723562832,1.3862943611198906,1.9459101490553132,1,2,152,0,7.661527081358517
1,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,303,0,0.0
0,0,1,45.0,0,0.6931471805599453,2.772588722239781,3.8066624897703196,0.0,7.340835554123275,0,4,466,1,7.379008127628304
0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,916,1,0.0
1,0,2,30.0,0,8.418918622147897,5.3612921657094255,2.3978952727983707,5.062595033026967,2.5649493574615367,0,2,153,0,8.5016733797582
0,0,0,15.0,0,5.541263545158426,0.0,2.3978952727983707,5.198497031265826,0.0,0,6,439,1,6.09807428216624
1,0,2,31.0,0,0.0,0.0,0.0,0.0,0.0,0,1,207,0,0.0
0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,633,1,0.0
0,0,2,19.0,0,0.0,0.0,0.0,6.690842277418564,1.791759469228055,0,6,1136,1,6.697034247666484
0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,6,258,1,0.0
0,0,2,25.0,0,2.4849066497880004,6.660575149839686,0.0,0.0,0.0,1,4,523,0,6.674561391814426
0,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,1,6,825,1,0.0
2,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1118,1,0.0
1,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,121,1,0.0
0,0,0,15.0,0,0.0,3.044522437723423,6.705639094860003,3.6888794541139363,0.6931471805599453,0,5,1743,1,6.776506992372183
0,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,6,279,1,0.0
0,0,0,14.0,0,0.0,5.117993812416755,6.403574197934815,0.6931471805599453,0.0,1,6,755,1,6.647688373563329
0,0,2,22.0,0,0.0,3.713572066704308,6.536691597591305,0.0,4.382026634673881,1,6,964,0,6.695798917058491
1,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1,272,0,0.0
0,0,2,40.0,0,0.0,0.0,6.073044534100405,5.840641657373398,0.0,0,5,1230,1,6.655440350367647
1,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,1,2,14,1,0.0
0,0,2,29.0,0,6.643789733147672,2.833213344056216,2.302585092994046,0.0,0.0,0,4,496,0,6.675823221634848
0,0,2,62.0,0,0.0,6.385194398997726,0.0,2.8903717578961645,3.258096538021482,0,5,13,1,6.453624998892692
2,1,2,54.0,0,0.0,0.0,0.0,0.0,0.0,1,3,176,1,0.0
1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,104,1,0.0
2,0,2,53.0,0,0.0,0.0,0.0,0.0,0.0,0,4,438,0,0.0
2,0,2,27.0,0,1.0986122886681096,0.0,7.186144304522325,0.0,3.295836866004329,1,5,1106,0,7.207118856207756
2,0,2,5.0,0,0.0,0.0,0.0,0.0,0.0,1,4,233,0,0.0
1,1,2,58.0,0,0.0,0.0,0.0,0.0,0.0,1,2,102,1,0.0
1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,0,58,0,0.0
0,0,1,40.0,0,0.0,0.0,5.739792912179234,0.6931471805599453,6.045005314036012,0,5,825,0,6.597145701886651
1,0,0,28.0,0,0.0,8.11552088154677,0.0,7.670428522190693,3.332204510175204,0,1,141,0,8.615408238913192
1,0,0,22.0,0,7.581719640125308,4.418840607796598,0.0,8.0149968943483,7.786136437783072,0,0,62,1,8.919319398258887
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,0,6,105,0,0.0
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1,6,225,0,0.0
1,0,2,26.0,0,0.0,2.639057329615259,0.0,8.24380842366528,8.17695386822578,0,2,302,1,8.90571557879409
1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,132,1,0.0
0,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,0,6,762,0,0.0
2,2,2,20.0,0,6.126869184114185,0.0,5.14166355650266,7.0326242610280065,0.0,0,5,150,0,7.473069088032197
0,0,2,27.0,0,0.0,6.484635235635252,3.1354942159291497,4.990432586778736,1.6094379124341003,1,4,28,0,6.717804695023691
1,0,2,40.0,0,1.0986122886681096,4.343805421853684,0.0,5.308267697401205,0.0,0,2,165,1,5.634789603169249
1,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1,247,1,0.0
